,P1,P2,P3,T1,T2,T3,TA,TG,PO,QG
2017-09-01 04:00:00,5.446168957559318,5.26766890918424,5.221436,63.30119447089738,44.69282280125439,44.42431444182092,23.999940526844863,30.948432762254964,5.1606832327491965,188278.64519999147
2017-09-01 04:30:00,5.446365478486304,5.266948275693639,5.219674680318626,63.25424295246727,44.68569312017747,44.411122736427785,23.136736692339056,30.95102322792172,5.1601867643977855,188276.22210481626
2017-09-01 05:00:00,5.445861700634799,5.266826285428446,5.219827397498653,63.23863912400849,44.67172012131687,44.39857195411843,22.6612099438945,30.94936155571701,5.1590602339601626,188278.72549353927
2017-09-01 05:30:00,5.4449915364398125,5.266507088352371,5.221149799491987,63.23583954944887,44.66327854085199,44.36529625966714,22.517044280424557,30.947429565273673,5.158495013141337,188299.18687026802
2017-09-01 06:00:00,5.443636158170043,5.264801863651825,5.220250677936198,63.207498610182235,44.6689752808603,44.350968788545615,22.5912300828837,30.949538921624303,5.157461256935399,188300.1703795149
2017-09-01 06:30:00,5.442282588043604,5.262816380367828,5.2164103587477815,63.17931976951714,44.672700267578364,44.37020676596883,22.467795744985107,30.954482818225344,5.155438344088164,188306.67083617547
2017-09-01 07:00:00,5.440975752286002,5.261359269444592,5.215576,63.19923338768821,44.684226373025176,44.40119639881721,22.71692534625945,30.95522385946844,5.1540948601267855,188318.71531651152
2017-09-01 07:30:00,5.439768066722269,5.261170876824532,5.21201580966366,63.217767539799326,44.710322520808745,44.44915914001622,23.73461571941166,30.95320754692118,5.153635539893187,188331.14756846265
2017-09-01 08:00:00,5.439072631448716,5.26103489455824,5.212972056956968,63.274253337822316,44.75565049824035,44.525807593483954,25.366492594303622,30.95115778927032,5.153024990320083,188362.9094589275
2017-09-01 08:30:00,5.438782222610843,5.260079651553465,5.210988692121061,63.35137131736239,44.8084335284338,44.58554308556186,26.816781569200305,30.952325102228407,5.152886508861625,188393.0885673248
2017-09-01 09:00:00,5.440433220188954,5.2622242331988325,5.212246292311745,63.42375530974226,44.816349216921424,44.629864554678726,28.164132784203378,30.961447783808932,5.154686758805184,188438.7447488308
2017-09-01 09:30:00,5.443458443603672,5.26487745400182,5.218057013308644,63.52623118279093,44.84704068268567,44.68650425376317,29.56164616386568,30.96588136768793,5.157801036652004,188469.71762648548
2017-09-01 10:00:00,5.4463263611134325,5.267651785440545,5.219238,63.59695278321293,44.899059045220106,44.7423839802333,31.180969021761225,30.966817469681693,5.160746706426456,188494.28505322835
